CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges
0.0,0.0,0.28169014084507044,0.6487433663762893,0.32942583462141634
0.0005002501250625312,1.0,0.8873239436619719,0.018223690798037456,0.13823168446164394
0.0010005002501250622,1.0,0.5070422535211268,0.6546510463602684,0.3991390214580222
0.0015007503751875936,1.0,0.36619718309859156,0.6192049664563933,0.9802343496340088
0.002001000500250125,1.0,0.7605633802816901,0.3100030039050766,0.22591410021599678
0.002501250625312656,0.0,0.3943661971830986,0.08571142485230798,0.6123390209565787
0.003001500750375187,1.0,0.26760563380281693,0.0908180634825273,0.43308424125952577
0.0035017508754377185,0.0,0.3380281690140845,0.9242014619004705,0.07099938949250152
0.00400200100050025,0.0,0.971830985915493,0.6899969960949235,0.4880098583798108
0.004502251125562781,0.0,0.8732394366197184,0.1270651847401622,0.7023782213045805
0.0050025012506253125,0.0,0.49295774647887325,0.35696405326925007,0.513362843285107
0.005502751375687843,0.0,0.014084507042253521,0.593070992289977,0.8723851286892139
0.006003001500750374,1.0,0.29577464788732394,0.836487433663763,0.2889944427520725
0.006503251625812906,1.0,0.2112676056338028,0.04355662361069393,0.08622948312454477
0.007003501750875437,1.0,0.23943661971830987,0.23670772003604684,0.9368682595020413
0.007503751875937968,1.0,0.9577464788732395,0.8906578552117753,0.37828774584836095
0.0080040020010005,0.0,0.7464788732394366,0.009011715229798767,0.5765723075303029
0.008504252126063032,1.0,0.4084507042253521,0.2014619004706118,0.7922506916786699
0.009004502251125562,0.0,0.619718309859155,0.9600480624812257,0.32438381992159926
0.009504752376188095,1.0,0.2535211267605634,0.6139981976569541,0.7163835391132221
0.010005002501250625,0.0,0.4647887323943662,0.26184039251026336,0.1354173326463557
0.010505252626313157,0.0,0.16901408450704225,0.06688695303895065,0.29135122734572144
0.011005502751375688,1.0,0.5915492957746479,0.02803644738159608,0.14471284209417862
0.011505752876438218,0.0,0.8591549295774648,0.24481826374286575,0.8114860655110899
0.01200600300150075,0.0,0.29577464788732394,0.8824471813357365,0.2226810430526879
0.01250625312656328,1.0,0.7183098591549296,0.4162411134474818,0.7176233582425406
0.013006503251625813,0.0,0.7183098591549296,0.7210373485531191,0.9436038997263372
0.013506753376688344,1.0,0.49295774647887325,0.9192950836086914,0.5279197489773685
0.014007003501750876,1.0,0.2535211267605634,0.40833083007910287,0.5401812969084753
0.014507253626813406,1.0,0.5211267605633803,0.19134875337939328,0.4611563037093031
0.015007503751875938,0.0,0.971830985915493,0.5175728446981075,0.32596085982522177
0.015507753876938469,0.0,0.7887323943661972,0.9090818063482528,0.4757834114958436
0.016008004002001,0.0,0.26760563380281693,0.8052468208671272,0.6029833382850881
0.01650825412706353,1.0,0.11267605633802817,0.06568539100831078,0.9863130988332661
0.017008504252126064,0.0,0.4366197183098592,0.693301291679183,0.9380679631489148
0.017508754377188594,1.0,0.04225352112676056,0.5724441774306599,0.862427713781047
0.018009004502251125,1.0,0.6901408450704225,0.9084810253329328,0.8894154045959806
0.018509254627313655,0.0,0.056338028169014086,0.12245919695604285,0.4679746821161418
0.01900950475237619,1.0,0.26760563380281693,0.5344948432962853,0.657641936725348
0.01950975487743872,0.0,0.5070422535211268,0.8804445779513369,0.8953537496066801
0.02001000500250125,0.0,0.29577464788732394,0.4103334334635026,0.39304773617050076
0.02051025512756378,0.0,0.8028169014084507,0.4824271553018925,0.9620745721746476
0.02101050525262631,0.0,0.943661971830986,0.07039150896165014,0.415890996205326
0.021510755377688845,0.0,0.6056338028169014,0.2782617402623411,0.6012583725399493
0.022011005502751375,1.0,0.4647887323943662,0.32472213878041456,0.7100214743191963
0.022511255627813906,1.0,0.5774647887323944,0.9461299689596477,0.9508999030960377
0.023011505752876436,1.0,0.11267605633802817,0.28286772804646043,0.2446568057796381
0.023511755877938967,0.0,0.08450704225352113,0.4612996895964755,0.7463623405879676
0.0240120060030015,0.0,0.943661971830986,0.671973565635326,0.520960966381972
0.02451225612806403,0.0,0.2535211267605634,0.1622108741363773,0.2686070024081825
0.02501250625312656,1.0,0.4225352112676056,0.48683288274757186,0.7768488536374085
0.025512756378189092,0.0,0.47887323943661975,0.7392610393511565,0.5523789107894349
0.026013006503251626,1.0,0.7887323943661972,0.8678281766296184,0.6611720991805158
0.026513256628314157,1.0,0.8450704225352113,0.6269149894863322,0.3229710027742363
0.027013506753376687,0.0,0.4225352112676056,0.6697707019124862,0.4814045934734617
0.027513756878439218,0.0,0.7323943661971831,0.12626414338640235,0.6175364831508705
